ItemID,Sentiment,SentimentSource,SentimentText
234843,1,Sentiment140,@joshmeatsix congrats on number 33!  see you soon xx
235039,1,Sentiment140,@jordySAUROUS okay  and get fiona to 'get' the other's ahaha ;) cause I really want to see those but on dvd you know what I mean lol..
235045,1,Sentiment140,@JorgeBeltran It's not that weird. I have a Lebanese friend but I'm not sure if he has half. I envy people who's half-anything. 
235056,1,Sentiment140,@jOrgyLiCiOuS all's well that ends well  time to zleeeep! ;-)
235216,0,Sentiment140,"@JosephJonas PLEASE, COME TO BARCELONA ON TOUR! "
235235,1,Sentiment140,@JosephUK thought you might like this: http://bit.ly/3wAbMm  quite like finding NL SD with a touch of magic  i &lt;3 it
235502,0,Sentiment140,@Joulez217  sorry to hear that. Hug Amanda for me
235644,0,Sentiment140,@HHumes the forum is not working helen 
235715,1,Sentiment140,@Joviswillow Loved those books   Did you read The Host?  Amazing storyteller.
235867,0,Sentiment140,@highlonesomes I am here:  http://tinyurl.com/ox3hbj 
235896,0,Sentiment140,@joycechang oh no! i hope she's ok. how awful. 
235999,1,Sentiment140,@HijabiApprentic Alhamdulillah!! 
236069,0,Sentiment140,@Joycelyn @willyfoo i hope so; i wanted to meet-up with @keithnakamura and talk about windows 7 too! 
236090,0,Sentiment140,@hillaryfrazier we ARE turning around and coming back! ...in two weeks 
236350,1,Sentiment140,@JPov1 knee is improving slowly but steadily (had my first Fysio therapy Today). Will look funny on my wedding next Friday though 
236494,1,Sentiment140,"@hipwritermama Thanks, Vivian! For the wishes AND the books. "
236744,1,Sentiment140,@jrnygirl It was a lot of fun! Just a bunch of us ready/relived to be graduating and hanging out away from the U. We had a good time. 
236989,1,Sentiment140,@hkFashionGeek eating Durian possibly 
237031,0,Sentiment140,@hkylene87 Hey! I'm near Tumalo! (Gpa's funeral today.  )
237048,1,Sentiment140,"@hlnatrn :o helena, those are my fave fave fave noodles  yay for ayshuns"
237067,0,Sentiment140,@jtroyer Quit a lot of personal info required when registering for the &quot;Unofficial Online VMUG&quot;  And it says the info is shared by MS?
237197,1,Sentiment140,"@JudgeJadams Good (that' you'll be there, not that Sammy will be in Thayer... Ha!)...  Don't guess you'd mind a house guest, would you?  "
237242,1,Sentiment140,@judyrey I would like to have a green stripe down the side of my avatar. Can you help me?  Thanks!  
237291,0,Sentiment140,@juicyblue Sad to hear about horatio 
237468,1,Sentiment140,@juliana_evans go for it babe! Will support you all the way 
237474,1,Sentiment140,@julianahatfield have a great day too! 
237627,1,Sentiment140,@juliegraphics me and @azgeek do quite a bit with wordpress. my own sites run on wp mu.  happy to share what we know. 
237763,0,Sentiment140,@jun6lee Why so harsh? 
237796,1,Sentiment140,@junglgrl no not yet. 
237828,1,Sentiment140,@JunMin_ Good luck! 
237914,1,Sentiment140,@just_swaye  #rosazahnbÃ¼rste
238023,1,Sentiment140,@justex07  from start to end it was pulling my heartstrings. such a cute film. i am soo gonna own it  i want coraline though
238237,1,Sentiment140,@jshe haha sure  wonder when can we invent the food teleport thing over the net. lolz #twitterfood
238431,0,Sentiment140,@justinnickens when did you call? my phone is prolly fucked over again. 
238511,1,Sentiment140,"@JustJared http://twitpic.com/69725 let me know if you like it  (please, say yes!)"
238655,1,Sentiment140,@JUBE_HAMBONE my grandma inspired me plus they look good...at least it will one me 
238684,0,Sentiment140,"@justTam got me all excited about my Ms Jessie's consult tomorrow!! Ya'll pray for my car tho - rain got it all jacked up, won't start "
238937,0,Sentiment140,"@jz9 No, she bakes the best cookies!  Boo!"
239184,1,Sentiment140,"@kabooosh i dunno . might have left it there , thanks to my SHARP memory "
239586,0,Sentiment140,@HollyDurst I am jeally!! 
239657,0,Sentiment140,@Kal_Penn I just watched House and got really sad    I liked Kutner.
239697,1,Sentiment140,"@julianne79 Watched New moon preview, really cool! cant wait for the movie now. Julie, maybe I should come to your place to watch it "
240286,0,Sentiment140,@KandiLollipop lol damn...u crushed the hopes i had for us  its cool-- i move on rather quickly :-P
240355,0,Sentiment140,"@kanon88 I completely forgot about that. I'm a horrible friend lately! I don't think so though, cuz since i'm off I made other plans.. "
240356,1,Sentiment140,@kanoodles ah.. you should eat.. makes you happy.. 
240529,0,Sentiment140,@Hooded Hugs 
240811,1,Sentiment140,@kareliz: Thanks  @caporal_chef @Chise  @DJ_Marcus @TakeFive @messinwiththekid @kbuech @joechapman Stone Temp... ? http://blip.fm/~73vzz
241087,1,Sentiment140,@KarenAlloy i just re-re-watched the trailer. so psyched!! 
241123,1,Sentiment140,@Justin_Theng it's painful...itchy too..haa... 
241535,1,Sentiment140,"@justinrubner I agree! Don't use acronyms! But if you do, adding an 's' is perfectly acceptable. "
241584,0,Sentiment140,"@KarolinaGirlX @nikkidreams personally I prefer to save for natural extensions specially 4 going out, wigs are fun but not 2 be respected "
241623,0,Sentiment140,@housenbaby don't think that will work as it is only i year old  trying to talk him into taking the video camera
241722,1,Sentiment140,@justkaty shouldnt' you be asleep if you said goodnight moon an hour ago? 
242109,1,Sentiment140,@katanasquirrel It does that sometimes after you center images. Just click at the beginning of the paragraph and click left align. 
242539,1,Sentiment140,"@hullkr_online Yeah well, it remains to be seen what impact he will make but he certainly meets our need for leadership and creativity "
242705,0,Sentiment140,@kagefc4 so since forever my friends and i have been looking for a ride to the concert on monday odds of us going are slim to none. 
242872,0,Sentiment140,@kahunablair &quot;I can't wait to show this to Blair!&quot; 
242987,1,Sentiment140,@KathEats lol 
243010,0,Sentiment140, my blocking is not working!!
243089,1,Sentiment140," new day, new smile!"
243122,0,Sentiment140, no work again today. hopefully tomorrow. off to boston pizza then maybe a board game night? I hope so! XD
243604,1,Sentiment140,"@hydro74 Finally got the poster, it was probably held in customs. Looks totally awesome! "
243642,1,Sentiment140,@kathybrault You're very welcome. The coffee was very delicious. 
243645,1,Sentiment140,@kathyireland  hey R2D2.... how r u doing this evening?   hows jon doing?
243655,1,Sentiment140,@kathyireland Kindness is so far few and between these days.....lucky we can find  one another.  God And Godess bless you hun 
243661,1,Sentiment140,@kathyireland you are an angel 
243796,1,Sentiment140,"@Kal_Penn Congratulation! But I will miss Kutner so much, I'm still in shock  and sad. And thank you for what you did on House! "
244089,1,Sentiment140,@Kameshvari I thought Imogen Heap was a dude the first time I heard her.  She sings low on that first album.
244294,1,Sentiment140,@katyalir It's gonna seem pretty quiet come Sunday.  Hang in there!
244334,1,Sentiment140,@kanzaz Thanks so much for your nice reply! ++Appreciated 
244446,0,Sentiment140,@I_dream_alone yeah. Lost everything on my laptop. Most of the things I can never get back 
244621,0,Sentiment140,"@karenknismesis Four or five people DM'd me, but it's still only showing 99. I've been up to 300 before, I just think it's glitching. "
244645,1,Sentiment140,@i_reporter answer sent in dm. try it 
245025,0,Sentiment140,@IAmBecomeSpanky I saw that you got rid of your SuperMisha banner 
245068,1,Sentiment140,@kaydubb12791 katie is good at typing  p.s. Is your birthday december seventh ?
245157,0,Sentiment140,@kaylaa_xo your making me jelous 
245238,0,Sentiment140,@kasanika Thinking of you &amp; your family today.  
245294,0,Sentiment140,@kaylaSTACK they bagged short stack @ their last concert  LOL oh well
245361,1,Sentiment140,@kasey79 I got it 
245370,0,Sentiment140,@KaseyPrewitt Taco bell made me sick once... no delicious for me any more 
245381,1,Sentiment140,@kashiichan well I do! 
246115,1,Sentiment140,@katemargaret  Good 2 hear u had afun Theater night ... it sure is fun to c a live performance 
246165,1,Sentiment140,@iamjuice got it 
246276,0,Sentiment140,@iamlauralane awww lauraaaaa I miss you too!! Come play wifff me  especially since @dtrain05 doesn't like to invite meh to movie dates!
246359,1,Sentiment140,@iAmMe117 Thanks for the 'retweet'.  Love your avatar pic!  
246365,0,Sentiment140,"@Keels_90  sucky, i gotta get up at like 7 too very annoying"
246394,1,Sentiment140,@KeepinUpWKris  Have a Happy Mothers Day! I thought u had blocked me cause i couldn't get anything thru the other day  
246428,1,Sentiment140,@iAmOshun 10/15/80. No need to DM 
246453,1,Sentiment140,@KeepWerking On the mix I love Autobahn and The Robots (I've been used as a test many times) 
246644,0,Sentiment140,@keija oh rats are you at work already? 
246729,1,Sentiment140,"@ianemery good to hear. Yeah, had a good and much needed rest too. Have a great day "
246794,1,Sentiment140,@iantalbot some of those bodyp-arts had the effect of making me go &quot;Ewwww&quot; 
246797,0,Sentiment140,"@iantheeggchaser no they still haven't called back, they won't offer anything if we ring them! Going to miss the golf this weekend too! "
246955,1,Sentiment140,@icecreamtruck They have this on in a onesie and in kids' sizes! So cute 
247045,1,Sentiment140,@IconShe I miss you too love... and ever since our talk of orlando last night... you got me so anxious! 
247156,0,Sentiment140,@idlemichael I would take you up on that sir!  Unfortunately I'm away though 
247438,1,Sentiment140,@iheartblueberry it's the best thing to do. 
247503,1,Sentiment140,@Kelharis Cool...Keep us updated while at the convention! Can't wait for their new revealings of software and hardware! 
247510,1,Sentiment140,"@iheartmeowing yes, may mass sa 15th "
247547,1,Sentiment140,@ihemmans thanks.  
247598,1,Sentiment140,"@kellbell68 in 21/2 yrs here, we've had 5 sets of renters next door, I'm just so tired of having so many different neighbors (not my age) "
247705,1,Sentiment140,"@KelliKK Thank you  There's a lot of bloggers that do free backgrounds, and have instructions for you."
247945,0,Sentiment140,@IlanRubin I'd say maybe she thought you were young...  I agree her LOSS! ;)
248078,1,Sentiment140,@kellyshibari yes!  ugh!  I'm here till 1am.  Bleh.  What are you up to tonight daaaaarling? 
248103,1,Sentiment140,@illingsworth no cats please. already got two porkers. 
248226,1,Sentiment140,@kelseywong except for the coloration festival thingyyyy 
248419,1,Sentiment140,@kendrajaderossi Maybe. Bad comedy and bad wig: Definitely NOT MY TYPE. You are babe  He's stalking us now!
248825,1,Sentiment140,"@imcudi don't get wasted that will just kill some more of your brain , stay home and listen to music and stay OUT of trouble! Please  "
248862,0,Sentiment140,@katheesue   probably do mean that
248918,0,Sentiment140,"@kathryneliz well, we may foster them, but we can't afford to keep them.  we already have 3, and Rob's about to be unemployed. "
248970,1,Sentiment140,"@kerrifargo Thx! Aren't the frogs FUN!? I have 1 meditating, 1 pointing at me &amp; then 1 on the horn promoting - since I do that too! LOL "
249323,0,Sentiment140,@Kettums sooooo freaking jealous of the IHK shows.  I am in Fresno this weekend for work!!!  SO upset 
249536,1,Sentiment140,"@iMOONedyouu mwahaha, i'm glad that i called and made you go to bed in an...... oh joe, you're silly mind frame as opposed to angry "
249727,1,Sentiment140,@keza34 Thanks for support! You're a pal 
250112,0,Sentiment140,@incubrat is snoring at 7:24 on a Friday. 
250128,1,Sentiment140,@indiaarie I love your cd...Chocolate High is the song my boyfriend always sings to me. 
250371,1,Sentiment140,@iNez16 i would be too if i were you but good thing im not 
250442,1,Sentiment140,@inflight1  we get so bored with routine.. lol!
250680,1,Sentiment140,@ingo01 happy birthday und alles gute! feier schï¿½n 
250924,0,Sentiment140,@InKatlinsPahnts lol yeah. I'm all aidvsuvwmBdk tonight 
251106,1,Sentiment140,@kiannabanks  you're welcome
251281,1,Sentiment140,@kcmade That's a good question.  Hoping management announces a name soon!  &quot;Independence Pro Hockey&quot; takes too many characters to tweet 
251428,1,Sentiment140,@Kielolo im jus sayin i saw how fast you moved and uploaded da pic and i was like dang i jus got done looking at dat 
251602,1,Sentiment140,@InShinFrog Haha!!! I would love that!!! 
251970,1,Sentiment140,@Kimble09 dinner &amp; drinks on the lake &amp; see the hangover. nothing too crazy for my lovely sunday evening. i'm not wearing that shirt btw. 
251995,0,Sentiment140,"@keewa I love cheese  but I do feel better so I will replace it with something else just not sure what, perhaps more wine or summat "
252005,0,Sentiment140,"@KegWorks Thanks. I've seen this list but It's only for USA, nothing for Canada "
252199,0,Sentiment140,@keishajay jealous! I have I work 
252273,1,Sentiment140,@keithfries She is in good hands ~ no need to worry 
252293,0,Sentiment140,@KeithScott Hey Keith how are you?? I thought I was going to see you @ #fasttrack 
252590,1,Sentiment140,"@KelliKanyon Good Health is important for hot sex, no drugs and rock&amp;roll  Sex IS a drug, just not like cocaine or heroin or pot!"
252868,0,Sentiment140,@kellipeanut it does suck that we have to be &quot;adults&quot; all the time...its not any fun at all 
252969,1,Sentiment140,@kellyappleby No that dont sound sad at all  I like your tweets and I can tell you are a sweet person on the inside and out 
253038,0,Sentiment140,@kingfuckncarter it's cold in MD too! 
253201,1,Sentiment140,@IRON100 Sorry to interrupt.  Have a good day.
253211,1,Sentiment140,"@IronMan1176 I love this trilogy. I actually prefer the books, but that's ok  Oooo That reminds me. IOU an email! Don't let me forget!"
253221,1,Sentiment140,"@irrationallogic Hehe  Jealous, I'm in Cali so it doesn't change too much."
253750,1,Sentiment140,"@kirstieh Now every time I use the c word.. well, I'll think of you.  In a good way. Honest."
253881,1,Sentiment140,"@islandchic hmm ok then, will trying selling later.. Now njoy Heart Break! I mean Prison break.. Watevaaa!! "
253909,0,Sentiment140,@Kirstyy09xX ah I would but twitter doesn't work on my phone 
254010,1,Sentiment140,"@iSlayer2009 i'm good thanks, although not quite celebrity level yet! Liking the new pic! How's u and ur ninja ways?  #CHOP"
254325,1,Sentiment140,@kitrodiek damn procrastinators. Always behind. get it done so you can get out there tomorrow...... 
254361,1,Sentiment140,@itchychoda get tweetie for your iPhone(paid app!) but I know you like free so get twitterfon. 
254622,0,Sentiment140,"@kerenmcfly fuck you! it's just not fair, im sending you ton's of messeges, and you never answer!  @$^@$^@$%!$3"
254795,0,Sentiment140,"@Klassicmaster I'm goood, Mike, thank U. I don't think that beat was for me.  The melody/words I cam up w/ dun do justice to that beat "
255119,1,Sentiment140,@kersten_smith church was really cool  are you gonna be back on Tuesday?
255292,1,Sentiment140,@kmosegaard Sounds fun 
255373,0,Sentiment140,@itsneet im on a pda. cant listen until tonite. 
255481,0,Sentiment140,@itsonitsgone not available  going to check that out at the public screening next wed evening
255507,0,Sentiment140,@knightleyyeahh  wanna talk about it? &lt;3333
255616,0,Sentiment140,@itstayloryall Im so sad we missed you at Family Reunion!! 
255640,1,Sentiment140,@Knittykim I have a feeling my cat would too 
255763,0,Sentiment140,@Knucks looks great! Might consider one to replace my mighty mouse as the scroll never works correctly 
255879,0,Sentiment140,"@KevinSpacey at  @bgl2010 No, I head right into shooting next film, Father of Invention. No rest for the weary. ---Not good  "
256195,0,Sentiment140,@kfrags are you going to the gym today?? or are you at spin. &lt;--gay i have SUCH a bad sore throat. 
256371,0,Sentiment140,"@khali_blache Awesome about scarf and dinner, sad about hands.  Hands are very important "
256383,0,Sentiment140,@KhaloodA but I want to use my headphones 
256389,1,Sentiment140,@khanserai Awww. I got a gift with a bow! Can't wait to see it. Ba got me books 
256540,0,Sentiment140,@KhloeKardashian unfortch I'm workin in ICU today KhloeK &amp; its too gorgeous outside to be stuck indoors for 12hrs 
256727,1,Sentiment140,@J_xox wooo SHARIN DA LUV GIRL 
257237,0,Sentiment140,@kikisings I want to!!!!! 
257417,0,Sentiment140,@Jackked aw no!!!!!! 
257543,0,Sentiment140,@JacquiD I miss @mojoyogurt 
257555,0,Sentiment140,@jacvanek doesn't have the bracelet I want anymore I don't think  owell me and @beccalaz already know which ones we're getting tomorrow.
257559,0,Sentiment140,@jacvanek No way. He cant be! 
257691,1,Sentiment140,@jadnohra I'm also saying he's a few weeks away from a breakthrough 
257754,0,Sentiment140,"@Jaelardiz shuddup faggot!  its primarily my upper body esp my arms, from stupid bio field trip today. ugh! get me some calamine lotion "
257835,1,Sentiment140,@JaimeLeigh77 hey babe  !
257889,1,Sentiment140,@jake_money OMG it IS JOURNEY!!! 
258288,1,Sentiment140,@jamesmunoz you must me my long lost twin brother. i say that too when i can't sleep. plus good looks and awesome eye wear in common too 
258413,0,Sentiment140,@jameswedmore Delays &amp; circling Houston for 1 1/2 hrs and I didn't make it  Met some others here at the Marriott who missed too. Have fun!
258460,1,Sentiment140,@KrisAllenmusic aww you're so sweet  your mom must be very proud of you
258614,1,Sentiment140,@JamieJ09 no clue lol i been out soooo much! Thinkin of watchin the game sunday in the plaza theater though 
259196,0,Sentiment140,"@kristindeigh When the sky is all overcast and grey. Just icky. LA looks like London  Not pretty. Cool for a day, but after that...."
259427,1,Sentiment140,"@kroberts7399 heh, Sorry, Kristi  Orton will be okay though.  The real problem with Denver is their defense though."
259458,1,Sentiment140,@janl ha.  powered by a real human so actually no.    will you be there on tuesday?
259521,0,Sentiment140,@kryssitheboss shoot i wish i can drink cant mix my meds wit alcohol 
259652,1,Sentiment140,@krystynchong  E3? Nice! I wish i could go! make sure to take tons of pictures!!! 
259762,0,Sentiment140,"@KimberlyDoll awesome video Kimmy, now why cant Ash do that? "
259874,1,Sentiment140,"@KtDahling I didn't need the link, it is posted on there already, thanks though "
259897,0,Sentiment140,"@ktjbpa2006 yeah  why pay for m&amp;gs? Its no fun so basically I'm paying for fc for nothing. Laame. Yeah, get there early. Ill do the same"
260103,0,Sentiment140,@KuraThaIllest6 awww  it won't b that bad! Just listen to music and play brick breaker!!!! 
260462,1,Sentiment140,@jarreauman coffee's made (italian roast!) but otmeal? ugh - no can do pook  got e-waffles coming though  might make some miso too
260558,1,Sentiment140,@Kyleepps yes! other people watch the spelling bee too! i knew it 
260667,1,Sentiment140,@KylieAAM Daniel will play the guitar.or we'll play some games.make jokes.i rarely join them.debz always on stickam i think.but not today 
260785,0,Sentiment140,@KynichiBar they said its supposed to Pour alllll weekend  I'm going back to cancun!!
260886,1,Sentiment140,@L_du_Coudray Yeah crying is beautiful. Especially when it comes to guys! 
260909,0,Sentiment140,"@l17_glg aww, no! that means I don't think I'll be able to... "
261228,1,Sentiment140,@lacouvee Definitely bright days ahead 
261455,1,Sentiment140,@jasonmitchener Oh Praise God!!  thats wonderfull to hear my frien d!! 
261473,0,Sentiment140,@jasonpontillo i was just climbing into bed. work in the am.  have an extra drink for me!
261484,0,Sentiment140,@kingboola Oh and negro I was passing out and you kept walking 
261795,1,Sentiment140,@ladyjuggernaut You know it  Of course you'll know when I feel better. bronchitis and stress is kicking my ass LOL!!!!!
261861,1,Sentiment140,@javserhard I would join you but..You live in Mexico *giggles. We'd go somewhere and have some fun 
261888,0,Sentiment140,@JAX86  cause im not there?
262100,1,Sentiment140,@Jay_F_K HAHA LMAO Of Exactly 
262326,1,Sentiment140,@jayde_nicole has the cutest dog ever! 
262457,0,Sentiment140,"@LadyTravelsalot some italian like me prefer Obama, but unfortunately we have Berlusconi "
262552,1,Sentiment140,"@JayHarrisESPN lol!! I'm loyal to my CAPS and anyone playing against the Pens... Yes, I'll take a Triple.. things are better in 3's "
262609,1,Sentiment140,@jaykeith Yes. Don't hate.  LAF loves lists. And talking in third person.
262882,0,Sentiment140,@kit_kat1990 Tell me about it - he has ruined the sunbathing atmosphere!! If I go out I'll come back in with my clothes reeking of it 
263787,0,Sentiment140,@jbo2231 its hard to blame Phoebe since she's dead but come on now she's the one who put her foot on the gas. Man I miss Phoebe a lot 
264047,1,Sentiment140,@latifaM I asked her to m@r*y me. She refused. Now she is eng@ged/ m@Rr!ed. So I said all the best. Makes sense now? 
264092,0,Sentiment140,@Latina91 ugh.. math -.-  same here =/ not gonna pass math either 
264309,1,Sentiment140,@laura_24 yeah it was boiling and the aircon was naff lol least its sunny today  xx
264433,0,Sentiment140,"@laurakaye09 Wait, it was for during the M&amp;G. I dunno if reg. ticket holders will get 2 see it.  That sux."
264772,0,Sentiment140,@Jeezi dan she dissed me  lol
264844,1,Sentiment140,@kjerstia inorite?!  *still out if breath*
265290,1,Sentiment140,"@klinkie thanks, I was leaning towards the Samsung myself "
265569,0,Sentiment140,@jellybonesss ohmmygosh D: i must be getting close too   damn youtube . i didn't know there was a Limit to favorites D:
265719,1,Sentiment140,@knayam that's why it's a trending topic. 
265780,1,Sentiment140,@knightleyyeahh Ummm redish?? It still looks cool as it is though  but don't go blonde  x
265930,0,Sentiment140,@koduckgirl Nooo - it says the page is private 
266062,0,Sentiment140,@kopigao Yea I realized I've been so MIA-ing.. And I feel so so so... Out of sync with everything  sobs!
266080,0,Sentiment140,@koreyleach i found some nice apts in LA. i wish i could go 
266293,0,Sentiment140,@kridrules  i got so teary eyed.
266458,0,Sentiment140,@KrissyLachelle i agree with that choice. it's not possible to get YES at my house. 
266602,1,Sentiment140,"@leadlikeagirl What dyu mean by 'something great'? I've done lots of cool, great things that may qualify "
266630,0,Sentiment140,@kristenstewart9  chucks related injury...great outfit last night
266739,0,Sentiment140,@Jen_Niffer Fri &amp; Sat beautiful! Now rain Sun - Thurs 
266775,0,Sentiment140,"@kristilewis you can have the rain! its day 6, i think, of rain! "
266866,1,Sentiment140,@jena_morgan that's so awesome  is he going?!
266893,1,Sentiment140,@leahbresin was it the chocolate conveyor episode or the wine making one? those R the only 2 I ever see on TV  Enjoy UR wknd in the Adks
267113,1,Sentiment140,@jeninacastillo alexas with me. we're out in east. 
267228,0,Sentiment140,@lee0007 but I have so many lovely people I'd love to correspond with on it  You sound like you know something at the 'hot scoop' level
267553,0,Sentiment140,@jenniejennie I know right? I'm not mad at Punk tho. Good swerve; bad timing lol. I'm still pissed about another specific match. 
267673,0,Sentiment140,"@krnbaby dont do it, molly. "
267677,0,Sentiment140,@krnshrrr I kinda like it but almost none of my friends have it 
267712,1,Sentiment140,@KRush42 isn't the new album amazing?! i can't stop listening to it... 
267801,0,Sentiment140,"@krystalseven I'm 27 as well and I feel old, a few months ago I said for the 1st time,&quot;I haven't seen that in 20 years.&quot; ehhh! "
268109,1,Sentiment140,@JenniFurrrPets Sounds great! I hope your enjoying the time to yourself! 
268520,1,Sentiment140,@lemon_drop ME too!   Played outside ALL weekend with our little guy!
268751,1,Sentiment140,"@jennyweir13 thanks BTW - the bread wasn't a 100% success, but certainly has got me interested in trying to better it "
269092,1,Sentiment140,@leonspencer I didn't think you were there without the nightly shout-out to the harem! 
269329,1,Sentiment140,@LeslieIN I liek that one  She's a cutie!!!
269372,1,Sentiment140,@LesliePavao  thanks! Yeah the test I just took is for a bsn nursing school I'm planning to transfer to. How's nursing for you??
269472,1,Sentiment140,@LeToyaNews I'm still waiting on you to send me the Lady Love Promo CD  #LeToya
269582,1,Sentiment140,@levarburton do you realize that you are currently on the first page of Digg.com right now LOL 
269745,0,Sentiment140,@Lexy375 he he he u didnt give me the book 
270052,0,Sentiment140,@libraritarian59 What's on the agenda today? Vaca is almost over. 
270141,1,Sentiment140, waiting for summer to hit!!
270422,1,Sentiment140,@kylewadsworth i'm waiting for july.  on the air new zealand avod system they have outrageous fortune on  and skiing too of course
270669,0,Sentiment140,@lijeyeshaveit  I miss them too. We should have one soon!
270688,1,Sentiment140,@Liken0Other LOL well ok look forward to apologizing 
270722,0,Sentiment140,@l6ve I wanna be layed up with yall 
270782,1,Sentiment140,@JesseMcCartney I am your biggest fan 
270893,0,Sentiment140,@LaBreaB Boys are whack. I'm sorry your boy sucks 
270951,1,Sentiment140,@laceyinlove that makes me smile. I'm very happy you went the extra 'mile' to find b and r 
271084,0,Sentiment140,@Ladii_Katana You reading Twilight books??...Sorry to hear that. 
271247,1,Sentiment140,@JessicaKnows I use it and do like it. 
271447,0,Sentiment140,@LadyChann yeah errytime i try download it disconnects me frm internet  @Silverchet well wat u jus said says it all lol whos iphone is it?
271466,1,Sentiment140,@ladydisdain Ready for bed! Lol! It was a long night 
271620,0,Sentiment140,@JessieKaitlin Oh  no  I'm sorry it's not working for you!  That is really odd!
271656,1,Sentiment140,@ladykaisthename nice song  good morning
271662,0,Sentiment140,@JessieLynne You totally need to come hang out with me at Exit one of these nights. It's been far too long since I've seen you 
272309,0,Sentiment140,@LaightoYagami what's wrong? 
272584,1,Sentiment140,"@limgizelle You`re welcome, Sweetie.  Tell me so I can follow you immediately! Lol, kiss kiss."
272591,1,Sentiment140,"@jfinau umm.. I'm eating nachoes at tidewater.. But yes, they're good  donavon tonight! Cruise out! He goes on at 745"
272819,0,Sentiment140,@lamborghiniT well i aint got no tatts 
272935,1,Sentiment140,@ji_lee but you do make some mean hot chocolate to go with a tim-tam-slam!!  i miss you ji.
272956,1,Sentiment140,@lampie1970 guy ritchie and robert downey jr....that's all i need to know! 
273026,0,Sentiment140,@Lindsay_Dee I have to work on Sunday!  I'm sorry.
273066,1,Sentiment140,"@lancearmstrong full beans Lance, we will be watching "
273176,0,Sentiment140,@lindslindsx sheesh I wish my office had windows 
273271,0,Sentiment140,@linneahall i want that shirt 
273371,0,Sentiment140,@linorulli &quot;sorry didn't get a chance to meet you  Was busy meeting the Bishop of Orange County @ the Basilica in San Juan Capistrano!&quot;
273462,0,Sentiment140,@jima6636 for sure xD keyboard themes dont work though 
273599,0,Sentiment140,"@LiPena hey, let me tell you, that dog hates me "
273643,0,Sentiment140,"@laragreenway ah, that's what I used to use, it's trial only now "
273699,1,Sentiment140,@jimcruise thanks for the shout out 
273749,1,Sentiment140,@LariiTran  of course.
273932,1,Sentiment140,"@larrioux Dude, I've only followed 6 people back so far. I was working on negative numbers today. "
274204,0,Sentiment140,@laur945 soooo missing quad pix...  and most of all moments with my lil sis!
274243,0,Sentiment140,@JimmyFeelGood7 such a great show... Wished it had been renewed 
274246,1,Sentiment140,@jimmyliew sure looks good. Thnx 
274253,0,Sentiment140,@jimmymarsh617 to bad I can't b there just atlanya this time 
274283,0,Sentiment140,@lauraaay  I miss YOU  / MY Life sucks without you :S School is boring ...hmmmmmmmm
274311,1,Sentiment140,"@lauracmcintyre Ah, I can see the Chico in your avatar "
274437,0,Sentiment140,@jinime Your schmoo is moving? Are you sad? 
274576,0,Sentiment140,@Laurathesmall Oh no!  haha -how much would that coast?
274797,0,Sentiment140,"@LaurenConrad I'M SO SAD! I made plans to come to your book signing, but it's the same time as my Pilgrimage! I want to come so bad! "
274891,1,Sentiment140,@jjdock That sounds tough!!!  Do you sometimes do more traditional #kettlebell movements like swings?  
275211,1,Sentiment140,@litheon sent it off to ya  awesome.
275440,1,Sentiment140,@JLMoney  ...sounds good 
275654,1,Sentiment140,"@LBaehrUSAA LOL! Hi Lisa. He's trying his best, poor thing. "
275819,1,Sentiment140,@LCLaurenConrad Was that really you doing the voiceover? I loved it! I thought it was really funny 
275897,0,Sentiment140,@LdyDisney Thanks Lady! How goes things with you - I've been out of touch a lot. 
276076,0,Sentiment140,@jmebbk Aaaah you've been here before?!?  DAMMIT I missed out on that!! do u remember where in Dk you performed?
276133,1,Sentiment140,@LittlePandaExpr hey are you going to Florida Supercon at all next weekend? 
276163,1,Sentiment140,@LeahJKelly Hi Honey you home in a little while? I need to test a liner if that's okay? 
276295,0,Sentiment140,@Leanne0710 a was up pure early aha 
276569,1,Sentiment140,@LeeGazeprophets great! now that songs goin through ma heid ha ha lol 
277436,0,Sentiment140,@lizluvsjk yea but id have to drive 3 hours for tix i dont know that i dont even know i'll get! my hubbys laid off right now 
277529,1,Sentiment140,"@lizontheocean no not the bbc link? but have been looking at the changes, thanx hope ur well "
277571,1,Sentiment140,@joegreenz love that armadillo. 
277666,1,Sentiment140,"@lizzie_lyons Lizzzieee!!!  hehe I'm very well thank-you! Being SUCH a lazy bum, so zero complaints. And how are you Miss Lyons? "
277701,0,Sentiment140,@joek949 no ive already finished for an hour or so.. it was soooo boring!! 
278259,0,Sentiment140,@lesliereuben ok. i'm not gonna. you know too much! 
278315,1,Sentiment140,@LMDRaven Hope it went well  wish I could've been there.
278351,1,Sentiment140,"@lessallan I've heard of tying cherry stalks into knots, but sandcastles in the butt takes the biscuit! Talent.   #beachday"
278414,1,Sentiment140,@leterriblenfant hear + watch this Rilo Kiley - Breakin' Up http://youtube.com/watch?v=yGnJYMRC9NE It's a fan video but quite good 
278537,1,Sentiment140,"@LetsGetThisGirl DAMN girl, I wish I could follow NKOTB like you are! Can't wait to hear all about it...I'm in Toronto  See you June 21st!"
278560,1,Sentiment140,@Letters4theLord It may have been bot accounts... Twitter suspends them and then they drop off your list. Probably isn't actual people. 
278966,1,Sentiment140,@LolaHedoOnline awesome! Be there next year 
